brand,review_title,review_content,cleaned_text,sentiment_score,review_rating,helpful_votes,tags,sentiment_label,use_case_mentions,noun_phrases,topic,rating_label,bert_sentiment,bert_sentiment_clean,use_case_segment,pain_points
JIUMESS,,ot does give you good instructions to get  reenergized,ot does give you good instructions to get reenergized,0.4404,0.0,0,neutral,positive,other,"['you', 'good instructions']",0,negative,POSITIVE,positive,other,none
JIUMESS,,light weight and very powerful,light weight and very powerful,0.4754,0.0,0,neutral,positive,other,['light weight'],0,negative,POSITIVE,positive,other,none
JIUMESS,Don't waste your money.,I charged my android phone 20 minutes yesterday and 15 today and now the charger is DEAD!,i charged my android phone 20 minutes yesterday and 15 today and now the charger is dead,-0.7269,0.0,0,neutral,negative,phone,"['i', 'my android phone', 'the charger']",3,negative,NEGATIVE,negative,other,reliability
JIUMESS,,It doesn't light up the display screen all the time when you're charging it and slow at charging,it doesnt light up the display screen all the time when youre charging it and slow at charging,0.0,0.0,0,concerns,neutral,other,"['it', 'the display screen', 'you', 'it']",0,negative,NEGATIVE,negative,other,charging_speed
JIUMESS,Charger.,Great! Can charge 4 items at once.,great can charge 4 items at once,0.6249,0.0,1,neutral,positive,other,['4 items'],0,negative,POSITIVE,positive,other,none
JIUMESS,,Not as I expected pay more and get a better one.,not as i expected pay more and get a better one,0.5361,0.0,0,neutral,positive,other,['i'],0,negative,NEGATIVE,negative,other,none
JIUMESS,JUNK,Only worked for a little over a month!,only worked for a little over a month,0.0,0.0,0,neutral,neutral,other,['a month'],1,negative,NEGATIVE,negative,professionals,none
JIUMESS,power bank phone charger,great price and a quality product with fast shipping!,great price and a quality product with fast shipping,0.6249,0.0,0,neutral,positive,other,"['great price', 'a quality product', 'fast shipping']",1,negative,POSITIVE,positive,other,none
JIUMESS,,"it works good, i wish the cord was longer, i can only charge my tablet when its laying down.",it works good i wish the cord was longer i can only charge my tablet when its laying down,0.6808,0.0,0,favorite_function,positive,tablet,"['it', 'i', 'the cord', 'i', 'my tablet', 'its']",0,negative,POSITIVE,positive,professionals,none
JIUMESS,,Very good charge device fast,very good charge device fast,0.4927,0.0,0,neutral,positive,other,['very good charge device'],0,negative,POSITIVE,positive,other,none
JIUMESS,,Fast charging - wonderful for travel!,fast charging wonderful for travel,0.5719,0.0,0,use_case,positive,travel,['travel'],0,negative,POSITIVE,positive,travelers,none
JIUMESS,Sure was a help in the last storm!,It was the best out of all the battery packs  we had!,it was the best out of all the battery packs we had,0.6369,0.0,0,neutral,positive,other,"['it', 'all the battery packs', 'we']",0,negative,POSITIVE,positive,other,none
JIUMESS,Good for 2 to 3 charges,Love it works well.  Very lightweight,love it works well very lightweight,0.743,0.0,0,favorite_function,positive,other,['it'],0,negative,POSITIVE,positive,professionals,none
JIUMESS,,Did not hold a charge very dissapointed,did not hold a charge very dissapointed,0.0,0.0,0,neutral,neutral,other,['a charge'],3,negative,NEGATIVE,negative,other,none
JIUMESS,Great,Charges tablets as well as phones,charges tablets as well as phones,0.0,0.0,0,neutral,neutral,"phone, tablet","['tablets', 'phones']",0,negative,NEGATIVE,negative,other,none
JIUMESS,,"it works good, i wish the cord was longer, i can only charge my tablet when its laying down.",it works good i wish the cord was longer i can only charge my tablet when its laying down,0.6808,0.0,0,favorite_function,positive,tablet,"['it', 'i', 'the cord', 'i', 'my tablet', 'its']",0,negative,POSITIVE,positive,professionals,none
JIUMESS,junk,cord gave out quick 2 mouths later completely dont work bad buy,cord gave out quick 2 mouths later completely dont work bad buy,0.4791,0.0,1,favorite_function,positive,other,"['cord', 'quick 2 mouths', 'bad buy']",3,negative,NEGATIVE,negative,professionals,none
JIUMESS,,Love that it has whichever charging port i need and that the battery lasts a good while.,love that it has whichever charging port i need and that the battery lasts a good while,0.7964,0.0,0,neutral,positive,other,"['love', 'it', 'whichever', 'port', 'i', 'the battery', 'a good while']",0,negative,POSITIVE,positive,other,none
JIUMESS,,Great for on the go charging.,great for on the go charging,0.6249,0.0,0,neutral,positive,other,['the go'],0,negative,POSITIVE,positive,other,none
JIUMESS,,I phone does not fit the plugs to charge,i phone does not fit the plugs to charge,-0.2755,0.0,0,neutral,negative,phone,"['i', 'phone', 'the plugs']",3,negative,NEGATIVE,negative,other,none
JIUMESS,,Great charger great. charging absolutely powerful. Thank to my walmart.,great charger great charging absolutely powerful thank to my walmart,0.9334,0.0,0,neutral,positive,other,"['great charger great charging', 'absolutely powerful thank', 'my walmart']",0,negative,POSITIVE,positive,other,none
JIUMESS,Works great,It works great. I use it for many of my phones earbuds even my iPad,it works great i use it for many of my phones earbuds even my ipad,0.6249,0.0,0,neutral,positive,"phone, earbuds","['it', 'i', 'it', 'my phones', 'even my ipad']",0,negative,POSITIVE,positive,professionals,none
JIUMESS,,"Fast shipping and all items are neatly secured. 

Thank you Walmart!",fast shipping and all items are neatly secured thank you walmart,0.765,0.0,0,neutral,positive,other,"['fast shipping', 'all items', 'you']",1,negative,POSITIVE,positive,other,none
JIUMESS,Sure was a help in the last storm!,It was the best out of all the battery packs  we had!,it was the best out of all the battery packs we had,0.6369,0.0,0,neutral,positive,other,"['it', 'all the battery packs', 'we']",0,negative,POSITIVE,positive,other,none
INIU,Worth the higher price,Works very well. Very long lasting battery charger. It was worth the price. I had basic ones about half the size and this in the past and they always ran out after one charge of my phone. I charged this one up and have used it four times and my percentage left is still 86%.,works very well very long lasting battery charger it was worth the price i had basic ones about half the size and this in the past and they always ran out after one charge of my phone i charged this one up and have used it four times and my percentage left is still 86,-0.0276,0.0,3,neutral,neutral,phone,"['it', 'i', 'basic ones', 'about half the size', 'this', 'the past', 'they', 'one charge', 'my phone', 'i', 'this one', 'it', 'my percentage']",0,negative,POSITIVE,positive,professionals,none
INIU,very good portable charger overall.,I got it for my dad for father’s day and he loved it. He already had one but it was not as fast and it was falling apart. This one is a little heavy and thick and long which is okay because he won’t travel too far. Has a flashlight and three ports.,i got it for my dad for fathers day and he loved it he already had one but it was not as fast and it was falling apart this one is a little heavy and thick and long which is okay because he wont travel too far has a flashlight and three ports,0.4404,0.0,3,"use_case, favorite_function, concerns",positive,travel,"['i', 'it', 'my dad', 'fathers', 'he', 'it', 'he', 'it', 'it', 'this one', 'which', 'he', 'a flashlight', 'three ports']",0,negative,POSITIVE,positive,travelers,weight
INIU,BEST CHARGE BANK EVER!!!,"This is the best bank I've ever used. It gives my phone two or three changes on a full charge. It also keeps my daughter tablet charged if her tablet has died and I plug it up, while she uses it and also charges, which I've had problems with other banks being able to do that.",this is the best bank ive ever used it gives my phone two or three changes on a full charge it also keeps my daughter tablet charged if her tablet has died and i plug it up while she uses it and also charges which ive had problems with other banks being able to do that,-0.6124,0.0,0,neutral,negative,"phone, tablet","['this', 'the best bank', 'i', 'it', 'my phone', 'two or three changes', 'a full charge', 'it', 'my daughter tablet', 'her tablet', 'i', 'it', 'she', 'it', 'which', 'i', 'problems', 'other banks', 'that']",2,negative,POSITIVE,positive,other,none
INIU,best portable charger I've had,i love this thing it charges fast and does not lose its charge as fast as many others... my son lost it on our trip and i bought a different one from the store and it's not even remotely the same quality... so i'll have to order another,i love this thing it charges fast and does not lose its charge as fast as many others my son lost it on our trip and i bought a different one from the store and its not even remotely the same quality so ill have to order another,-0.1427,0.0,2,use_case,neutral,other,"['i', 'this thing', 'it', 'its charge', 'many others', 'my son', 'it', 'our trip', 'i', 'a different one', 'the store', 'another']",0,negative,POSITIVE,positive,travelers,none
INIU,Highly recommended!,"I use delivery apps, which drain my phone's battery very quickly. I didn't want to use my car charger and affect my car's battery, so I thought I'd order this portable charger, after reading the positive reviews it has received. I am extremely happy with this charger! It keeps my phone charged, even when using for 8-10 hours a day, for 3 days straight. It is sturdy, a decent size and comes with a convenient storage bag that I usually just leave on while using. I would definitely recommend and would purchase for others, as it would make a great gift!",i use delivery apps which drain my phones battery very quickly i didnt want to use my car charger and affect my cars battery so i thought id order this portable charger after reading the positive reviews it has received i am extremely happy with this charger it keeps my phone charged even when using for 810 hours a day for 3 days straight it is sturdy a decent size and comes with a convenient storage bag that i usually just leave on while using i would definitely recommend and would purchase for others as it would make a great gift,0.9596,0.0,0,"use_case, favorite_function, concerns",positive,"phone, gift, car","['i', 'delivery apps', 'which', 'my phones battery', 'i', 'my car charger', 'my cars', 'i', 'i', 'this portable charger', 'the positive reviews', 'it', 'i', 'this charger', 'it', 'my phone', '810 hours', '3 days', 'it', 'a decent size', 'a convenient storage bag', 'that', 'i', 'i', 'others', 'it', 'a great gift']",0,negative,POSITIVE,positive,other,charging_speed
